application_date,decision_date,processing_days,normalized_processing,application_month,application_year,country_Canada,country_Germany,country_India,country_UK,country_USA,visa_type_Dependent,visa_type_Student,visa_type_Tourist,visa_type_Work,processing_office_Delhi,processing_office_London,processing_office_New York,processing_office_Sydney,processing_office_Toronto,season_Spring,season_Summer,season_Winter,risk_Low Delay
2024-12-17,2025-02-13,58,-0.13602385551415763,12,2024,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
2024-06-16,2024-08-04,49,-0.40152355944021006,6,2024,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True
2024-12-06,2025-03-31,115,1.5454742693508412,12,2024,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
2024-02-01,2024-04-05,64,0.04097594710321067,2,2024,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2024-01-29,2024-03-07,38,-0.726023197572052,1,2024,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
2024-01-28,2024-02-12,15,-1.4045224409386305,1,2024,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,True
2024-09-24,2024-10-17,23,-1.1685227041154727,9,2024,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
2024-02-15,2024-05-22,97,1.0144748614987362,2,2024,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2024-03-06,2024-05-22,77,0.424475519440842,3,2024,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2024-06-28,2024-07-14,16,-1.3750224738357357,6,2024,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True
2024-05-15,2024-07-27,73,0.3064756510292631,5,2024,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
2024-09-11,2024-12-19,99,1.0734747957045256,9,2024,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2024-04-24,2024-08-11,109,1.368474466733473,4,2024,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
2024-07-14,2024-10-19,97,1.0144748614987362,7,2024,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
2024-03-31,2024-07-28,119,1.66347413776242,3,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False
2024-04-22,2024-08-14,114,1.5159743022479466,4,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
2024-01-13,2024-01-31,18,-1.3160225396299463,1,2024,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True
2024-05-01,2024-05-06,5,-1.6995221119675776,5,2024,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
2024-11-16,2024-12-17,31,-0.932522967292315,11,2024,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
2024-03-17,2024-04-24,38,-0.726023197572052,3,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
2024-08-03,2024-08-18,15,-1.4045224409386305,8,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
2024-03-27,2024-04-21,25,-1.1095227699096832,3,2024,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
2024-12-13,2025-01-03,21,-1.227522638321262,12,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True
2024-08-19,2024-08-24,5,-1.6995221119675776,8,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
2024-12-26,2025-04-13,108,1.3389744996305781,12,2024,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2024-07-23,2024-08-16,24,-1.139022737012578,7,2024,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
2024-11-14,2025-03-11,117,1.6044742035566306,11,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-08-14,2024-10-23,70,0.21797574972057895,8,2024,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False
2024-08-30,2024-11-02,64,0.04097594710321067,8,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2024-01-31,2024-04-26,86,0.6899752233668944,1,2024,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False
2024-01-19,2024-03-16,57,-0.16552382261705234,1,2024,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
2024-09-13,2024-11-29,77,0.424475519440842,9,2024,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2024-03-05,2024-04-09,35,-0.8145230988807362,3,2024,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True
2024-06-06,2024-06-17,11,-1.5225223093502094,6,2024,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
2024-07-12,2024-09-25,75,0.3654755852350525,7,2024,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
2024-02-14,2024-04-02,48,-0.43102352654310483,2,2024,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
2024-11-05,2025-02-12,99,1.0734747957045256,11,2024,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2024-05-11,2024-07-28,78,0.4539754865437367,5,2024,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
2024-12-03,2025-03-06,93,0.8964749930871575,12,2024,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2024-02-15,2024-05-28,103,1.1914746641161047,2,2024,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-12-29,2025-03-22,83,0.6014753220582103,12,2024,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
2024-10-08,2024-10-23,15,-1.4045224409386305,10,2024,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2024-05-07,2024-05-12,5,-1.6995221119675776,5,2024,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
2024-06-06,2024-07-09,33,-0.8735230330865256,6,2024,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True
2024-09-13,2025-01-07,116,1.574974236453736,9,2024,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
2024-02-03,2024-04-15,72,0.2769756839263684,2,2024,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
2024-08-02,2024-10-14,73,0.3064756510292631,8,2024,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2024-05-12,2024-09-04,115,1.5454742693508412,5,2024,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False
2024-02-21,2024-03-02,10,-1.552022276453104,2,2024,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True
2024-07-08,2024-08-21,44,-0.5490233949546837,7,2024,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True
2024-04-05,2024-05-11,36,-0.7850231317778414,4,2024,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
2024-07-24,2024-08-04,11,-1.5225223093502094,7,2024,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True
2024-09-27,2024-11-25,59,-0.10652388841126292,9,2024,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
2024-03-13,2024-03-30,17,-1.3455225067328411,3,2024,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
2024-01-28,2024-02-09,12,-1.4930223422473146,1,2024,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,True
2024-12-23,2025-01-22,30,-0.9620229343952097,12,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True
2024-10-08,2025-01-26,110,1.3979744338363675,10,2024,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024-01-26,2024-02-10,15,-1.4045224409386305,1,2024,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
2024-01-07,2024-02-07,31,-0.932522967292315,1,2024,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True
2024-05-03,2024-05-21,18,-1.3160225396299463,5,2024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
2024-02-20,2024-05-10,80,0.5129754207495262,2,2024,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-01-24,2024-05-07,104,1.2209746312189993,1,2024,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
2024-07-17,2024-11-12,118,1.6339741706595254,7,2024,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False
2024-11-11,2025-02-20,101,1.1324747299103153,11,2024,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2024-02-20,2024-05-09,79,0.4834754536466314,2,2024,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
2024-08-26,2024-12-14,110,1.3979744338363675,8,2024,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
2024-01-05,2024-03-30,85,0.6604752562639997,1,2024,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
2024-08-12,2024-09-29,48,-0.43102352654310483,8,2024,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True
2024-03-25,2024-06-28,95,0.9554749272929469,3,2024,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2024-03-26,2024-06-10,76,0.3949755523379473,3,2024,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2024-01-02,2024-03-07,65,0.07047591420610538,1,2024,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-01-29,2024-05-04,96,0.9849748943958416,1,2024,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
2024-07-31,2024-08-18,18,-1.3160225396299463,7,2024,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
2024-12-19,2025-02-27,70,0.21797574972057895,12,2024,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
2024-03-20,2024-04-10,21,-1.227522638321262,3,2024,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
2024-11-20,2025-01-13,54,-0.2540237239257365,11,2024,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
2024-03-02,2024-05-14,73,0.3064756510292631,3,2024,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
2024-04-26,2024-05-06,10,-1.552022276453104,4,2024,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
2024-02-24,2024-06-23,120,1.6929741048653149,2,2024,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
